data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,RR,1400175,CANTÁ,21784/2017,2017-03-23,CONVENIO,842973,2017,2017-12-21,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,666020.0,664820.0,1200.0,664820.0,664820.0,1381.27,5.34,,1200.0,0.0,,FERRARI CONSTRUCOES E SERVICOS LTDA,07024593000175,2020.0,Energia Elétrica e Iluminação,,Obras,657039.77,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,18628/2017,2017-03-20,CONVENIO,842974,2017,2017-10-16,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,532357.0,300000.0,232357.0,300000.0,300000.0,61625.86,47730.67,,232357.0,0.0,300400.0,APURINA - EIRELI,03200207000106,2020.0,Garagens e Pátios Municipais,,,49634.41,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,18628/2017,2017-03-20,CONVENIO,842974,2017,2017-10-16,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,532357.0,300000.0,232357.0,300000.0,300000.0,61625.86,47730.67,,232357.0,0.0,300400.0,APURINA - EIRELI,03200207000106,2021.0,Garagens e Pátios Municipais,,,3793.93,,,,,,125.51345131752583,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,18628/2017,2017-03-20,CONVENIO,842974,2017,2017-10-16,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,532357.0,300000.0,232357.0,300000.0,300000.0,61625.86,47730.67,,232357.0,0.0,300400.0,TWC CONSTRUCAO E TERRAPLANAGEM LTDA,12158793000150,2023.0,Garagens e Pátios Municipais,,,391291.33,,,,,,154.66807933174334,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,16642/2017,2017-03-17,CONVENIO,842975,2017,2017-10-23,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,710808.0,680000.0,30808.0,680000.0,680000.0,6226.62,282.1,,30808.0,0.0,,LIMA ENGENHARIA E CONSTRUCOES EIRELI,30621773000156,2019.0,Edificações Jurídicas e Segurança Pública,,,129740.17,,,,,,66.93831250150441,,
2026-06-01 06:52:13,AP,1600303,MACAPÁ,16642/2017,2017-03-17,CONVENIO,842975,2017,2017-10-23,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,710808.0,680000.0,30808.0,680000.0,680000.0,6226.62,282.1,,30808.0,0.0,,LIMA ENGENHARIA E CONSTRUCOES EIRELI,30621773000156,2020.0,Edificações Jurídicas e Segurança Pública,,,576720.78,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1302306,JUTAÍ,16229/2017,2017-03-16,CONVENIO,842978,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,512500.0,500000.0,12500.0,500000.0,500000.0,41085.48,1027.14,,12500.0,0.0,,A G F SERVICOS DE EDIFICACOES LTDA,34303788000127,2021.0,Centros Comunitários e Sociais,,,44041.44,,,,,,125.51345131752583,,
2026-06-01 06:52:13,AM,1302306,JUTAÍ,16229/2017,2017-03-16,CONVENIO,842978,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,512500.0,500000.0,12500.0,500000.0,500000.0,41085.48,1027.14,,12500.0,0.0,,A G F SERVICOS DE EDIFICACOES LTDA,34303788000127,2022.0,Centros Comunitários e Sociais,,,448114.74,,,,,,128.34999504791145,,
2026-06-01 06:52:13,RO,1100320,SÃO MIGUEL DO GUAPORÉ,14650/2017,2017-03-15,CONVENIO,842980,2017,2017-10-10,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,405500.0,400000.0,5500.0,400000.0,400000.0,74454.31,1023.74,,5500.0,0.0,,E A DE JESUS CONSTRUCOES E SERVICOS LTDA,21832538000132,2019.0,Energia Elétrica e Iluminação,,Obras,58037.21,1.0,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1100320,SÃO MIGUEL DO GUAPORÉ,14650/2017,2017-03-15,CONVENIO,842980,2017,2017-10-10,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,405500.0,400000.0,5500.0,400000.0,400000.0,74454.31,1023.74,,5500.0,0.0,,E A DE JESUS CONSTRUCOES E SERVICOS LTDA,21832538000132,2020.0,Energia Elétrica e Iluminação,,Obras,267377.58,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100452,BURITIS,16078/2017,2017-03-16,CONVENIO,842981,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,505000.0,500000.0,5000.0,500000.0,500000.0,106506.85,1065.07,,5000.0,0.0,,CAMPEAO CONSTRUTORA LTDA,20754249000108,2019.0,Pavimentação de Vias,,Obras,102887.12,1.0,386104.67,,,,66.93831250150441,1537.0438266977173,0.2561739711162862
2026-06-01 06:52:13,RO,1100452,BURITIS,16078/2017,2017-03-16,CONVENIO,842981,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,505000.0,500000.0,5000.0,500000.0,500000.0,106506.85,1065.07,,5000.0,0.0,,CAMPEAO CONSTRUTORA LTDA,20754249000108,2020.0,Pavimentação de Vias,,Obras,283217.55,1.0,386104.67,,,,117.90621247113162,2402.0579074180973,0.40034298456968287
2026-06-01 06:52:13,AC,1200351,MARECHAL THAUMATURGO,15217/2017,2017-03-15,CONVENIO,842982,2017,2017-11-24,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,500600.0,500000.0,600.0,500000.0,500000.0,5996.99,7.19,,600.0,0.0,,J.P.P. OLIVEIRA CONSTRUCOES LTDA,23398214000163,2020.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,480213.98,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22306/2017,2017-03-23,CONVENIO,842983,2017,2017-11-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,347440.0,344000.0,3440.0,344000.0,344000.0,2919.7,29.2,,3440.0,0.0,,CONSTRUTORA POMAR S/A,12675374000196,2019.0,Pavimentação de Vias,,Obras,68486.7,1.0,344927.10000000003,,,,66.93831250150441,1023.1315586042117,0.17052192643403527
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22306/2017,2017-03-23,CONVENIO,842983,2017,2017-11-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,347440.0,344000.0,3440.0,344000.0,344000.0,2919.7,29.2,,3440.0,0.0,,CONSTRUTORA POMAR S/A,12675374000196,2020.0,Pavimentação de Vias,,Obras,232074.66,1.0,344927.10000000003,,,,117.90621247113162,1968.2988295194505,0.3280498049199084
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22306/2017,2017-03-23,CONVENIO,842983,2017,2017-11-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,347440.0,344000.0,3440.0,344000.0,344000.0,2919.7,29.2,,3440.0,0.0,,CONSTRUTORA POMAR S/A,12675374000196,2021.0,Pavimentação de Vias,,Obras,44365.740000000005,1.0,344927.10000000003,,,,125.51345131752583,353.47398652725184,0.05891233108787531
2026-06-01 06:52:13,AC,1200385,PLÁCIDO DE CASTRO,21186/2017,2017-03-22,CONVENIO,842984,2017,2017-12-26,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,500600.0,500000.0,600.0,500000.0,500000.0,130005.71,156.01,,600.0,0.0,,DOUGLAS & CIA SOCIEDADE LTDA,22740397000190,2020.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,351213.31,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600600,SANTANA,28960/2017,2017-03-28,CONVENIO,842985,2017,2017-12-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,306122.0,300000.0,6122.0,300000.0,300000.0,69130.9,1410.73,,6122.0,0.0,,S A CONSTRUCOES LTDA,10238217000198,2019.0,Materiais de obras,,Outros,65004.06,0.0,,,,,66.93831250150441,,
2026-06-01 06:52:13,AP,1600600,SANTANA,28960/2017,2017-03-28,CONVENIO,842985,2017,2017-12-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,306122.0,300000.0,6122.0,300000.0,300000.0,69130.9,1410.73,,6122.0,0.0,,S A CONSTRUCOES LTDA,10238217000198,2020.0,Materiais de obras,,Outros,165461.79,0.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22425/2017,2017-03-23,CONVENIO,842986,2017,2017-11-21,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,510000.0,500000.0,10000.0,500000.0,500000.0,3830.34,76.61,,10000.0,0.0,,BARRETO CONSTRUCOES LTDA,07621786000103,2019.0,Equipamentos Sociais e Assistência,,,384418.72,,,,,,66.93831250150441,,
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22425/2017,2017-03-23,CONVENIO,842986,2017,2017-11-21,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,510000.0,500000.0,10000.0,500000.0,500000.0,3830.34,76.61,,10000.0,0.0,,BARRETO CONSTRUCOES LTDA,07621786000103,2020.0,Equipamentos Sociais e Assistência,,,122972.32,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1301209,COARI,22460/2017,2017-03-23,CONVENIO,842987,2017,2017-12-18,Prestação de Contas Concluída,NÃO,,,506000.0,500000.0,6000.0,500000.0,500000.0,465.28,58.86,,10963.96,0.0,,CONSTRUTORA MIL E UM EIRELI,27091892000130,2020.0,Centros Comunitários e Sociais,,,501506.9,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22140/2017,2017-03-23,CONVENIO,842988,2017,2017-12-29,Prestação de Contas Concluída,NÃO,,,396749.0,386749.0,10000.0,386749.0,386749.0,3365.63,87.02,,10000.0,0.0,,CONSTRUTORA POMAR S/A,12675374000196,2019.0,Pavimentação de Vias,,Obras,77330.03,1.0,393739.61,,,,66.93831250150441,1155.2431949679346,0.19254053249465578
2026-06-01 06:52:13,AM,1303569,RIO PRETO DA EVA,22140/2017,2017-03-23,CONVENIO,842988,2017,2017-12-29,Prestação de Contas Concluída,NÃO,,,396749.0,386749.0,10000.0,386749.0,386749.0,3365.63,87.02,,10000.0,0.0,,CONSTRUTORA POMAR S/A,12675374000196,2020.0,Pavimentação de Vias,,Obras,316409.58,1.0,393739.61,,,,117.90621247113162,2683.5700457893204,0.44726167429822006
2026-06-01 06:52:13,AP,1600709,TARTARUGALZINHO,14486/2017,2017-03-15,CONVENIO,842989,2017,2017-12-26,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,405000.0,400000.0,5000.0,400000.0,400000.0,9452.41,118.16,,5000.0,0.0,,FORTE LTDA,10718378000189,2020.0,Equipamentos de Educação,,,377504.61,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600709,TARTARUGALZINHO,14486/2017,2017-03-15,CONVENIO,842989,2017,2017-12-26,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,405000.0,400000.0,5000.0,400000.0,400000.0,9452.41,118.16,,5000.0,0.0,,FORTE LTDA,10718378000189,2021.0,Equipamentos de Educação,,,19422.26,,,,,,125.51345131752583,,
2026-06-01 06:52:13,AP,1600105,AMAPÁ,14318/2017,2017-03-14,CONVENIO,842990,2017,2017-12-14,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,607000.0,600000.0,7000.0,600000.0,600000.0,270938.77,3160.95,,7000.0,0.0,,G. CURTIS CORREA EIRELI,20255812000195,2020.0,Edificações Públicas — Administrativas,,,189392.27,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600105,AMAPÁ,14318/2017,2017-03-14,CONVENIO,842990,2017,2017-12-14,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,607000.0,600000.0,7000.0,600000.0,600000.0,270938.77,3160.95,,7000.0,0.0,,G. CURTIS CORREA EIRELI,20255812000195,2021.0,Edificações Públicas — Administrativas,,,181983.52,,,,,,125.51345131752583,,
2026-06-01 06:52:13,RO,1100114,JARU,18604/2017,2017-03-20,CONVENIO,842991,2017,2017-10-24,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,510000.0,500000.0,10000.0,500000.0,500000.0,81892.44,1637.86,,10000.0,0.0,,CONSTRUTORA OK LTDA,07131803000124,2020.0,Praças e Espaços de Lazer,,,411235.73,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1301407,EIRUNEPÉ,22263/2017,2017-03-23,CONVENIO,842993,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,219530.0,210749.0,8781.0,210749.0,210749.0,3180.79,132.53,,8781.0,0.0,,E M MAIA JUNIOR,13792748000116,2019.0,Aquisição de Veículos (Frota Leve),,Equipamentos,217500.0,3.0,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1100056,CEREJEIRAS,18839/2017,2017-03-21,CONVENIO,842994,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1010000.0,1000000.0,10000.0,1000000.0,1000000.0,199560.16,1995.6,,10000.0,0.0,,CONSTRUTORA STORCH LTDA,21432974000114,2020.0,Pavimentação de Vias,,Obras,779591.58,1.0,785197.1,,,,117.90621247113162,6611.963556974376,1.1019939261623959
2026-06-01 06:52:13,RO,1100056,CEREJEIRAS,18839/2017,2017-03-21,CONVENIO,842994,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1010000.0,1000000.0,10000.0,1000000.0,1000000.0,199560.16,1995.6,,10000.0,0.0,,CONSTRUTORA STORCH LTDA,21432974000114,2021.0,Pavimentação de Vias,,Obras,5605.52,1.0,785197.1,,,,125.51345131752583,44.66071119197472,0.00744345186532912
2026-06-01 06:52:13,RO,1101492,SÃO FRANCISCO DO GUAPORÉ,19939/2017,2017-03-21,CONVENIO,842997,2017,2017-10-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,505000.0,500000.0,5000.0,500000.0,500000.0,5976.08,59.76,,5000.0,0.0,,BATISTA COMERCIO E PRESTACAO DE SERVICOS LTDA,15229044000165,2019.0,Equipamentos de Educação,,,95653.31,,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1101492,SÃO FRANCISCO DO GUAPORÉ,19939/2017,2017-03-21,CONVENIO,842997,2017,2017-10-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,505000.0,500000.0,5000.0,500000.0,500000.0,5976.08,59.76,,5000.0,0.0,,BATISTA COMERCIO E PRESTACAO DE SERVICOS LTDA,15229044000165,2020.0,Equipamentos de Educação,,,386790.24,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600279,LARANJAL DO JARI,16919/2017,2017-03-17,CONVENIO,842998,2017,2017-12-11,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,700701.0,700000.0,701.0,700000.0,700000.0,89521.71,89.64,,701.0,0.0,,I V M CONSTRUCOES E SERVICOS LTDA,10477109000178,2020.0,Ponte - Obras,,Obras,607119.35,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100098,ESPIGÃO D'OESTE,19952/2017,2017-03-21,CONVENIO,843000,2017,2017-10-26,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,377800.0,250000.0,127800.0,250000.0,250000.0,37671.06,19257.45,,127800.0,0.0,260000.0,TALIA CONSTRUCOES E EMPREENDIMENTOS LTDA,10767808000152,2022.0,Outras obras e instalações,,Obras,237606.51,1.0,,,,,128.34999504791145,,
2026-06-01 06:52:13,RO,1100098,ESPIGÃO D'OESTE,19952/2017,2017-03-21,CONVENIO,843000,2017,2017-10-26,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,377800.0,250000.0,127800.0,250000.0,250000.0,37671.06,19257.45,,127800.0,0.0,260000.0,TALIA CONSTRUCOES E EMPREENDIMENTOS LTDA,10767808000152,2023.0,Outras obras e instalações,,Obras,108361.16,1.0,,,,,154.66807933174334,,
2026-06-01 06:52:13,AP,1600600,SANTANA,28792/2017,2017-03-28,CONVENIO,843001,2017,2017-12-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,408164.0,400000.0,8164.0,400000.0,400000.0,133496.39,2724.66,,8905.97,0.0,,S A CONSTRUCOES LTDA,10238217000198,2020.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,245714.97,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600600,SANTANA,28792/2017,2017-03-28,CONVENIO,843001,2017,2017-12-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,408164.0,400000.0,8164.0,400000.0,400000.0,133496.39,2724.66,,8905.97,0.0,,S A CONSTRUCOES LTDA,10238217000198,2021.0,"Obras de Edificações - Mercados, Feiras e Centros de Eventos",,Obras,32542.36,1.0,,,,,125.51345131752583,,
2026-06-01 06:52:13,AM,1304302,URUCARÁ,21683/2017,2017-03-23,CONVENIO,843002,2017,2017-11-24,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,410000.0,400000.0,10000.0,400000.0,400000.0,8745.92,218.65,,10000.0,0.0,,SIGMA ENGENHARIA E CONSULTORIA LTDA,11621353000125,2019.0,"Obras de Edificações - Galpões, Armazéns e Matadouros",,Obras,78951.25,1.0,,,,,66.93831250150441,,
2026-06-01 06:52:13,AM,1304302,URUCARÁ,21683/2017,2017-03-23,CONVENIO,843002,2017,2017-11-24,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,410000.0,400000.0,10000.0,400000.0,400000.0,8745.92,218.65,,10000.0,0.0,,SIGMA ENGENHARIA E CONSULTORIA LTDA,11621353000125,2020.0,"Obras de Edificações - Galpões, Armazéns e Matadouros",,Obras,305814.86,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100296,SANTA LUZIA D'OESTE,17207/2017,2017-03-17,CONVENIO,843003,2017,2017-10-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,353500.0,350000.0,3500.0,350000.0,350000.0,91922.99,919.23,,3500.0,0.0,,FAZ CONCRETO COMERCIO E SERVICOS EIRELI,27262269000100,2020.0,Equipamentos Culturais e Religiosos,,,255557.87,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600550,PRACUÚBA,15203/2017,2017-03-15,CONVENIO,843004,2017,2017-10-23,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,940000.0,935000.0,5000.0,935000.0,935000.0,106963.36,572.0,,5000.0,0.0,,ENGETOR LTDA,84410505000114,2020.0,Edificações Públicas — Administrativas,,,816868.9299999999,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1101450,PARECIS,18564/2017,2017-03-20,CONVENIO,843005,2017,2017-10-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,252500.0,250000.0,2500.0,250000.0,250000.0,19916.01,199.16,,2500.0,0.0,,CONSTRUTORA STORCH LTDA,21432974000114,2019.0,Outras obras e instalações,,Obras,44406.89,1.0,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1101450,PARECIS,18564/2017,2017-03-20,CONVENIO,843005,2017,2017-10-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,252500.0,250000.0,2500.0,250000.0,250000.0,19916.01,199.16,,2500.0,0.0,,CONSTRUTORA STORCH LTDA,21432974000114,2020.0,Outras obras e instalações,,Obras,183749.24,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1300904,CANUTAMA,17718/2017,2017-03-20,CONVENIO,843007,2017,2017-12-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,358750.0,350000.0,8750.0,350000.0,350000.0,7050.26,176.26,,8750.0,0.0,,PILAR CONSTRUCAO CIVIL LTDA,04159323000183,2019.0,Equipamentos Esportivos,,,178925.29,,,,,,66.93831250150441,,
2026-06-01 06:52:13,AM,1300904,CANUTAMA,17718/2017,2017-03-20,CONVENIO,843007,2017,2017-12-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,358750.0,350000.0,8750.0,350000.0,350000.0,7050.26,176.26,,8750.0,0.0,,PILAR CONSTRUCAO CIVIL LTDA,04159323000183,2020.0,Equipamentos Esportivos,,,172785.88,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100288,ROLIM DE MOURA,16177/2017,2017-03-16,CONVENIO,843008,2017,2017-10-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,260000.0,250000.0,10000.0,250000.0,250000.0,7352.41,294.09,,10000.0,0.0,,FRIMON CONSTRUCOES E SERVICOS LTDA,16958226000130,2019.0,Centros Comunitários e Sociais,,,41629.45,,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1100288,ROLIM DE MOURA,16177/2017,2017-03-16,CONVENIO,843008,2017,2017-10-18,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,260000.0,250000.0,10000.0,250000.0,250000.0,7352.41,294.09,,10000.0,0.0,,FRIMON CONSTRUCOES E SERVICOS LTDA,16958226000130,2020.0,Centros Comunitários e Sociais,,,202042.78,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1101609,THEOBROMA,20478/2017,2017-03-22,CONVENIO,843010,2017,2017-10-19,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,505200.0,500000.0,5200.0,500000.0,500000.0,97317.38,1012.1,,1040.0,0.0,,MMC CONSTRUCOES E TERRAPLANAGEM LTDA,23339949000116,2020.0,Centros Comunitários e Sociais,,,384815.04,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AP,1600600,SANTANA,28968/2017,2017-03-29,CONVENIO,843011,2017,2017-12-28,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,367110.0,359768.0,7342.0,359768.0,359768.0,39716.5,810.53,,7342.0,0.0,,C. M. DE OLIVEIRA & CIA LTDA,84417377000130,2020.0,Praças e Espaços de Lazer,,,298531.61,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100940,CUJUBIM,20003/2017,2017-03-21,CONVENIO,843012,2017,2017-12-08,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,354000.0,350000.0,4000.0,350000.0,350000.0,109663.66,1253.3,,4000.0,0.0,,JAIRO AUGUSTO DE CARVALHO LTDA,34727776000120,2020.0,Calçadas e Acessibilidade,,,240339.9,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RR,1400159,BONFIM,20021/2017,2017-03-21,CONVENIO,843013,2017,2017-12-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,583852.0,581452.0,2400.0,581452.0,581452.0,10430.07,43.05,,2400.0,0.0,,COEMA CONSTRUTORA LTDA,04236920000164,2019.0,Pavimentação de Vias,,Obras,308588.7,1.0,557295.35,,,,66.93831250150441,4610.046003072824,0.7683410005121373
2026-06-01 06:52:13,RR,1400159,BONFIM,20021/2017,2017-03-21,CONVENIO,843013,2017,2017-12-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,583852.0,581452.0,2400.0,581452.0,581452.0,10430.07,43.05,,2400.0,0.0,,COEMA CONSTRUTORA LTDA,04236920000164,2020.0,Pavimentação de Vias,,Obras,248706.65,1.0,557295.35,,,,117.90621247113162,2109.3600140950484,0.3515600023491747
2026-06-01 06:52:13,AM,1300607,BENJAMIN CONSTANT,19968/2017,2017-03-21,CONVENIO,843014,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,307500.0,300000.0,7500.0,300000.0,300000.0,5457.42,136.44,,7500.0,0.0,,N. P. J. CONSTRUCAO E COMERCIO LTDA,04375047000190,2019.0,Equipamentos Esportivos,,,146222.63,,,,,,66.93831250150441,,
2026-06-01 06:52:13,AM,1300607,BENJAMIN CONSTANT,19968/2017,2017-03-21,CONVENIO,843014,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,307500.0,300000.0,7500.0,300000.0,300000.0,5457.42,136.44,,7500.0,0.0,,N. P. J. CONSTRUCAO E COMERCIO LTDA,04375047000190,2020.0,Equipamentos Esportivos,,,68482.81,,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1300607,BENJAMIN CONSTANT,19968/2017,2017-03-21,CONVENIO,843014,2017,2017-12-30,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,307500.0,300000.0,7500.0,300000.0,300000.0,5457.42,136.44,,7500.0,0.0,,N. P. J. CONSTRUCAO E COMERCIO LTDA,04375047000190,2021.0,Equipamentos Esportivos,,,78616.76999999999,,,,,,125.51345131752583,,
2026-06-01 06:52:13,RO,1100288,ROLIM DE MOURA,16187/2017,2017-03-16,CONVENIO,843015,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1304160.0,1254000.0,50160.0,1254000.0,1254000.0,292150.01,11686.0,,50160.0,0.0,,CODRASA COMERCIO E CONSTRUCOES LTDA,03706607000180,2019.0,Praças e Espaços de Lazer,,,264097.87,,,,,,66.93831250150441,,
2026-06-01 06:52:13,RO,1100288,ROLIM DE MOURA,16187/2017,2017-03-16,CONVENIO,843015,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1304160.0,1254000.0,50160.0,1254000.0,1254000.0,292150.01,11686.0,,50160.0,0.0,,CODRASA COMERCIO E CONSTRUCOES LTDA,03706607000180,2020.0,Praças e Espaços de Lazer,,,555899.14,,,,,,117.90621247113162,,
2026-06-01 06:52:13,RO,1100288,ROLIM DE MOURA,16187/2017,2017-03-16,CONVENIO,843015,2017,2017-10-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,1304160.0,1254000.0,50160.0,1254000.0,1254000.0,292150.01,11686.0,,50160.0,0.0,,CODRASA COMERCIO E CONSTRUCOES LTDA,03706607000180,2021.0,Praças e Espaços de Lazer,,,150138.51,,,,,,125.51345131752583,,
2026-06-01 06:52:13,RO,1101468,PIMENTEIRAS DO OESTE,16575/2017,2017-03-17,CONVENIO,843017,2017,2017-10-13,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,303500.0,300000.0,3500.0,300000.0,300000.0,77173.57,900.36,,3500.0,0.0,,ROUTE CONSTRUCOES LTDA,05222638000190,2020.0,Energia Elétrica e Iluminação,,Obras,221308.27000000002,1.0,,,,,117.90621247113162,,
2026-06-01 06:52:13,AM,1302553,MANAQUIRI,17476/2017,2017-03-19,CONVENIO,843018,2017,2017-11-17,Prestação de Contas Concluída,NÃO,Programa Calha Norte,1211,300000.0,290000.0,10000.0,290000.0,290000.0,4189.51,144.47,,10036.5,0.0,,J. L. GALVAO GONCALVES,10679901000105,2019.0,Praças e Espaços de Lazer,,,149986.16,,,,,,66.93831250150441,,
