data_carga,ANO_Convenio,NR_CONVENIO,SIT_CONVENIO,COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,PROGRAMA,ACAO,MAX_VL_GLOBAL_CONV,SOMA_VALOR_AGREGADO,PERC_EXECUCAO,VALOR_A_EXECUTAR
2026-06-01 06:52:13,2022,929949,Em execução,1600303,MACAPÁ,AP,,,14387314.0,12523672.190000001,0.8704663142821517,1863641.8099999987
2026-06-01 06:52:13,2022,929951,Em execução,1600303,MACAPÁ,AP,,,14387314.0,12605189.87,0.8761322558192585,1782124.1300000008
2026-06-01 06:52:13,2022,929953,Em execução,1600303,MACAPÁ,AP,,,8056187.0,6213532.72,0.7712746389824366,1842654.2800000003
2026-06-01 06:52:13,2022,929954,Em execução,1600303,MACAPÁ,AP,,,3325116.0,1936505.82,0.582387447535665,1388610.18
2026-06-01 06:52:13,2022,929955,Em execução,1600212,CUTIAS,AP,,,1523475.0,1097907.83,0.7206602208766144,425567.1699999999
2026-06-01 06:52:13,2022,929968,Prestação de Contas em Análise,1200708,XAPURI,AC,Programa Calha Norte,1211,576600.0,361440.97,0.6268487166146375,215159.03000000003
2026-06-01 06:52:13,2022,929970,Em execução,1100205,PORTO VELHO,RO,,,9428787.0,3185500.18,0.3378483552550291,6243286.82
2026-06-01 06:52:13,2022,929972,Em execução,1100205,PORTO VELHO,RO,,,1378173.0,0.0,0.0,1378173.0
2026-06-01 06:52:13,2022,930023,Prestação de Contas em Análise,1200302,FEIJÓ,AC,Programa Calha Norte,1211,672700.0,594999.9,0.8844951687230563,77700.09999999998
2026-06-01 06:52:13,2022,930024,Prestação de Contas em Análise,1200203,CRUZEIRO DO SUL,AC,Programa Calha Norte,1211,481000.0,357699.99,0.7436590228690229,123300.01000000001
2026-06-01 06:52:13,2022,930025,Prestação de Contas em Análise,1200302,FEIJÓ,AC,Programa Calha Norte,1211,961000.0,732608.15,0.7623393860561914,228391.84999999998
2026-06-01 06:52:13,2022,930026,Prestação de Contas em Análise,1200351,MARECHAL THAUMATURGO,AC,Programa Calha Norte,1211,1969150.0,1902130.3,0.9659651626336236,67019.69999999995
2026-06-01 06:52:13,2022,930064,Em execução,1600303,MACAPÁ,AP,,,1803700.0,1033400.72,0.5729338138271332,770299.28
2026-06-01 06:52:13,2022,930065,Em execução,1200609,TARAUACÁ,AC,Programa Calha Norte,1211,961000.0,141191.31,0.14692123829344433,819808.69
2026-06-01 06:52:13,2022,930066,Em execução,1200104,BRASILEIA,AC,Programa Calha Norte,1211,9229131.0,2833443.63,0.307010880005929,6395687.37
2026-06-01 06:52:13,2022,930114,Em execução,1702901,AXIXÁ DO TOCANTINS,TO,Programa Calha Norte,1211,734000.0,0.0,0.0,734000.0
2026-06-01 06:52:13,2022,930217,Em execução,1200609,TARAUACÁ,AC,Programa Calha Norte,1211,10571000.0,1195971.21,0.1131369983918267,9375028.79
2026-06-01 06:52:13,2022,930226,Prestação de Contas em Análise,1200054,ASSIS BRASIL,AC,Programa Calha Norte,1211,1204793.0,980705.6900000001,0.8140034761158141,224087.30999999994
2026-06-01 06:52:13,2022,930252,Em execução,1600709,TARTARUGALZINHO,AP,,,7022654.0,6739803.15,0.9597230833243386,282850.8499999996
2026-06-01 06:52:13,2022,930253,Em execução,1600709,TARTARUGALZINHO,AP,,,6665165.0,6373341.53,0.9562166172930453,291823.46999999974
2026-06-01 06:52:13,2022,930277,Prestação de Contas em Análise,1200328,JORDÃO,AC,Programa Calha Norte,1211,1922000.0,1851170.06,0.9631477939646202,70829.93999999994
2026-06-01 06:52:13,2022,930439,Prestação de Contas em Análise,1100940,CUJUBIM,RO,Programa Calha Norte,1211,1339000.0,1292446.65,0.9652327483196415,46553.35000000009
2026-06-01 06:52:13,2022,930706,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,2041962.62,1578701.44,0.7731294513118951,463261.18000000017
2026-06-01 06:52:13,2022,931157,Prestação de Contas em Análise,1304203,TEFÉ,AM,Programa Calha Norte,1211,1514667.0,1514660.0,0.9999953785221438,7.0
2026-06-01 06:52:13,2022,931177,Em execução,1302603,MANAUS,AM,Programa Calha Norte,1211,350750.0,0.0,0.0,350750.0
2026-06-01 06:52:13,2022,931240,Em execução,5106109,NOSSA SENHORA DO LIVRAMENTO,MT,Programa Calha Norte,1211,504527.0,0.0,0.0,504527.0
2026-06-01 06:52:13,2022,931874,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,3446668.0,123480.59,0.03582607608275586,3323187.41
2026-06-01 06:52:13,2022,932367,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,1102000.0,280230.11,0.2542922958257713,821769.89
2026-06-01 06:52:13,2022,932368,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,571000.0,307637.54000000004,0.538769772329247,263362.45999999996
2026-06-01 06:52:13,2022,932370,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,1112000.0,0.0,0.0,1112000.0
2026-06-01 06:52:13,2022,932372,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,1112000.0,0.0,0.0,1112000.0
2026-06-01 06:52:13,2022,932373,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,1502000.0,285301.37,0.18994764980026632,1216698.63
2026-06-01 06:52:13,2022,932374,Em execução,1600279,LARANJAL DO JARI,AP,Programa Calha Norte,1211,2005000.0,401116.85000000003,0.20005827930174566,1603883.15
2026-06-01 06:52:13,2022,932375,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,1112000.0,498409.0,0.4482095323741007,613591.0
2026-06-01 06:52:13,2022,932376,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,501000.0,139826.97,0.279095748502994,361173.03
2026-06-01 06:52:13,2022,932377,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,601000.0,0.0,0.0,601000.0
2026-06-01 06:52:13,2022,932378,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,801000.0,318407.81999999995,0.397512883895131,482592.18000000005
2026-06-01 06:52:13,2022,932379,Em execução,1600550,PRACUÚBA,AP,Programa Calha Norte,1211,601000.0,429535.73000000004,0.7147017138103162,171464.26999999996
2026-06-01 06:52:13,2022,932381,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,2005000.0,1889840.04,0.9425636109725686,115159.95999999996
2026-06-01 06:52:13,2022,932382,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,2005000.0,0.0,0.0,2005000.0
2026-06-01 06:52:13,2022,932383,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1701477.0,0.0,0.0,1701477.0
2026-06-01 06:52:13,2022,932384,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,602000.0,0.0,0.0,602000.0
2026-06-01 06:52:13,2022,932385,Em execução,1600501,OIAPOQUE,AP,Programa Calha Norte,1211,584856.0,516505.83999999997,0.8831333524833462,68350.16000000003
2026-06-01 06:52:13,2022,932386,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1002005.0,0.0,0.0,1002005.0
2026-06-01 06:52:13,2022,932390,Em execução,1600055,SERRA DO NAVIO,AP,Programa Calha Norte,1211,1002000.0,412018.86,0.41119646706586827,589981.14
2026-06-01 06:52:13,2022,932391,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,805000.0,482326.76,0.5991636770186336,322673.24
2026-06-01 06:52:13,2022,932395,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1003000.0,0.0,0.0,1003000.0
2026-06-01 06:52:13,2022,932396,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1003000.0,0.0,0.0,1003000.0
2026-06-01 06:52:13,2022,932397,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1350000.0,0.0,0.0,1350000.0
2026-06-01 06:52:13,2022,932398,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,1050000.0,345800.0,0.3293333333333333,704200.0
2026-06-01 06:52:13,2022,932417,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,154000.0,0.0,0.0,154000.0
2026-06-01 06:52:13,2022,933758,Em execução,1200609,TARAUACÁ,AC,Programa Calha Norte,1211,17636087.0,0.0,0.0,17636087.0
2026-06-01 06:52:13,2022,933759,Em execução,1600303,MACAPÁ,AP,Programa Calha Norte,1211,4481000.0,2043061.52,0.4559387458156661,2437938.48
2026-06-01 06:52:13,2022,933760,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,2885772.0,0.0,0.0,2885772.0
2026-06-01 06:52:13,2022,933761,Prestação de Contas em Análise,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,588796.0,457284.31,0.7766430308629814,131511.69
2026-06-01 06:52:13,2022,933762,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,1923848.0,0.0,0.0,1923848.0
2026-06-01 06:52:13,2022,933764,Em execução,1100205,PORTO VELHO,RO,,,21143313.0,19121399.2,0.9043710037305884,2021913.8000000007
2026-06-01 06:52:13,2022,933765,Em execução,1400506,SÃO JOÃO DA BALIZA,RR,Programa Calha Norte,1211,12549268.0,7889049.6,0.6286461967343434,4660218.4
2026-06-01 06:52:13,2022,933820,Em execução,1200427,RODRIGUES ALVES,AC,Programa Calha Norte,1211,8536919.0,3377080.33,0.39558537805032473,5159838.67
2026-06-01 06:52:13,2022,934848,Em execução,1100023,ARIQUEMES,RO,Programa Calha Norte,1211,1212000.0,1082298.67,0.892985701320132,129701.33000000007
2026-06-01 06:52:13,2022,934851,Em execução,1101104,ITAPUÃ DO OESTE,RO,Programa Calha Norte,1211,306000.0,0.0,0.0,306000.0
2026-06-01 06:52:13,2022,934852,Em execução,5102504,CÁCERES,MT,Programa Calha Norte,1211,1724632.0,1163193.8399999999,0.6744591541847768,561438.1600000001
2026-06-01 06:52:13,2022,934854,Em execução,5102637,CAMPO NOVO DO PARECIS,MT,Programa Calha Norte,1211,1061603.0,0.0,0.0,1061603.0
2026-06-01 06:52:13,2022,934855,Em execução,5101803,BARRA DO GARÇAS,MT,Programa Calha Norte,1211,1393298.0,1022510.61,0.7338778997744919,370787.39
2026-06-01 06:52:13,2022,934856,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,5026217.0,4553583.32,0.9059663201966808,472633.6799999997
2026-06-01 06:52:13,2022,934992,Em execução,1707306,DUERÉ,TO,Programa Calha Norte,1211,1001500.0,849000.0,0.8477284073889166,152500.0
2026-06-01 06:52:13,2022,936224,Em execução,1200328,JORDÃO,AC,Programa Calha Norte,1211,480500.0,230408.83000000002,0.47951889698231015,250091.16999999998
2026-06-01 06:52:13,2022,936262,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,2452196.0,404236.81,0.164846859712682,2047959.19
2026-06-01 06:52:13,2022,936904,Em execução,1400472,RORAINÓPOLIS,RR,Programa Calha Norte,1211,14414500.0,13866487.9,0.9619818862950501,548012.0999999996
2026-06-01 06:52:13,2022,937048,Em execução,1200450,SENADOR GUIOMARD,AC,Programa Calha Norte,1211,450500.0,81370.52,0.1806226859045505,369129.48
2026-06-01 06:52:13,2022,937049,Em execução,1101104,ITAPUÃ DO OESTE,RO,Programa Calha Norte,1211,2020000.0,1805203.23,0.8936649653465346,214796.77000000002
2026-06-01 06:52:13,2022,937050,Em execução,1100049,CACOAL,RO,Programa Calha Norte,1211,2376109.0,161948.6,0.0681570584514431,2214160.4
2026-06-01 06:52:13,2022,937060,Prestação de Contas em Análise,1300839,CAAPIRANGA,AM,Programa Calha Norte,1211,310000.0,281553.99,0.9082386774193548,28446.01000000001
2026-06-01 06:52:13,2022,937062,Em execução,1300201,ATALAIA DO NORTE,AM,Programa Calha Norte,1211,1505000.0,262907.51,0.1746893754152824,1242092.49
2026-06-01 06:52:13,2022,937067,Em execução,1300060,AMATURÁ,AM,Programa Calha Norte,1211,520000.0,505634.79,0.9723745961538461,14365.210000000021
2026-06-01 06:52:13,2022,937068,Em execução,1301902,ITACOATIARA,AM,Programa Calha Norte,1211,1052829.0,0.0,0.0,1052829.0
2026-06-01 06:52:13,2022,937069,Em execução,1301902,ITACOATIARA,AM,Programa Calha Norte,1211,1080000.0,0.0,0.0,1080000.0
2026-06-01 06:52:13,2022,937070,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,7310780.0,3871229.11,0.529523403795491,3439550.89
2026-06-01 06:52:13,2022,937071,Em execução,1303007,NHAMUNDÁ,AM,Programa Calha Norte,1211,572052.0,330268.48,0.5773399621013474,241783.52000000002
2026-06-01 06:52:13,2022,937072,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,6012100.0,1157529.96,0.19253338434157782,4854570.04
2026-06-01 06:52:13,2022,937075,Em execução,1200336,MÂNCIO LIMA,AC,Programa Calha Norte,1211,947429.0,923233.87,0.974462329103289,24195.130000000005
2026-06-01 06:52:13,2022,937079,Prestação de Contas em Análise,1707207,DOIS IRMÃOS DO TOCANTINS,TO,Programa Calha Norte,1211,515000.0,480700.48000000004,0.9333989902912622,34299.51999999996
2026-06-01 06:52:13,2022,937080,Em execução,1715705,PALMEIRANTE,TO,Programa Calha Norte,1211,1485265.0,561078.55,0.3777632611015543,924186.45
2026-06-01 06:52:13,2022,937081,Prestação de Contas em Análise,1706258,CRIXÁS DO TOCANTINS,TO,Programa Calha Norte,1211,448217.0,441781.76,0.985642579375615,6435.239999999991
2026-06-01 06:52:13,2022,937083,Prestação de Contas em Análise,1100114,JARU,RO,Programa Calha Norte,1211,2058281.0,1816213.9,0.8823935604516584,242067.1000000001
2026-06-01 06:52:13,2022,937085,Prestação de Contas em Análise,1101435,NOVA UNIÃO,RO,Programa Calha Norte,1211,407781.0,297171.68999999994,0.7287531542666282,110609.31000000006
2026-06-01 06:52:13,2022,937088,Em execução,1101484,SÃO FELIPE D'OESTE,RO,Programa Calha Norte,1211,2002010.0,1731309.4,0.864785590481566,270700.6000000001
2026-06-01 06:52:13,2022,937089,Em execução,1100122,JI-PARANÁ,RO,Programa Calha Norte,1211,5050000.0,110870.01000000001,0.021954457425742577,4939129.99
2026-06-01 06:52:13,2022,937091,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,2006000.0,1742174.99,0.8684820488534397,263825.01
2026-06-01 06:52:13,2022,937092,Em execução,1600154,PEDRA BRANCA DO AMAPARI,AP,Programa Calha Norte,1211,3005000.0,2695951.0,0.897155074875208,309049.0
2026-06-01 06:52:13,2022,937093,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,10020000.0,4137422.13,0.41291638023952093,5882577.87
2026-06-01 06:52:13,2022,937094,Em execução,1200807,PORTO ACRE,AC,Programa Calha Norte,1211,2002100.0,0.0,0.0,2002100.0
2026-06-01 06:52:13,2022,937098,Prestação de Contas enviada para Análise,1100130,MACHADINHO D'OESTE,RO,Programa Calha Norte,1211,2710000.0,2535050.96,0.9354431586715867,174949.04000000004
2026-06-01 06:52:13,2022,937100,Prestação de Contas em Análise,1100809,CANDEIAS DO JAMARI,RO,Programa Calha Norte,1211,1535730.0,1502945.5999999999,0.9786522370468766,32784.40000000014
2026-06-01 06:52:13,2022,937101,Prestação de Contas em Análise,1302603,MANAUS,AM,Programa Calha Norte,1211,501100.0,345924.74,0.6903307523448413,155175.26
2026-06-01 06:52:13,2022,937112,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,6262530.0,1866962.57,0.2981163475464389,4395567.43
2026-06-01 06:52:13,2022,937163,Em execução,1100254,PRESIDENTE MÉDICI,RO,Programa Calha Norte,1211,2203900.0,1222052.0,0.5544952130314442,981848.0
2026-06-01 06:52:13,2022,937164,Em execução,1100924,CHUPINGUAIA,RO,Programa Calha Norte,1211,2141852.0,0.0,0.0,2141852.0
2026-06-01 06:52:13,2022,937167,Em execução,1200302,FEIJÓ,AC,Programa Calha Norte,1211,500600.0,0.0,0.0,500600.0
2026-06-01 06:52:13,2022,937171,Em execução,1710508,ITACAJÁ,TO,Programa Calha Norte,1211,2005000.0,1049038.1400000001,0.5232110423940151,955961.8599999999
2026-06-01 06:52:13,2022,937172,Em execução,1600105,AMAPÁ,AP,Programa Calha Norte,1211,7718000.0,0.0,0.0,7718000.0
2026-06-01 06:52:13,2022,937188,Em execução,1200344,MANOEL URBANO,AC,Programa Calha Norte,1211,1601700.0,1344130.02,0.8391896235250047,257569.97999999998
2026-06-01 06:52:13,2022,937217,Em execução,1708304,GOIANORTE,TO,Programa Calha Norte,1211,1573541.0,847080.2,0.5383273775516494,726460.8
2026-06-01 06:52:13,2022,937222,Em execução,1100338,NOVA MAMORÉ,RO,Programa Calha Norte,1211,5245995.67,305398.59,0.05821556272843817,4940597.08
2026-06-01 06:52:13,2022,937223,Em execução,1100148,NOVA BRASILÂNDIA D'OESTE,RO,Programa Calha Norte,1211,3191427.0,2953227.82,0.9253627985224164,238199.18000000017
2026-06-01 06:52:13,2022,937225,Em execução,1302504,MANACAPURU,AM,Programa Calha Norte,1211,5012000.0,1914198.37,0.3819230586592179,3097801.63
2026-06-01 06:52:13,2022,937247,Em execução,1100601,CACAULÂNDIA,RO,Programa Calha Norte,1211,1001010.0,0.0,0.0,1001010.0
2026-06-01 06:52:13,2022,937252,Prestação de Contas em Análise,1302702,MANICORÉ,AM,Programa Calha Norte,1211,401000.0,260693.71,0.6501090024937656,140306.29
2026-06-01 06:52:13,2022,937254,Em execução,1301902,ITACOATIARA,AM,Programa Calha Norte,1211,5015000.0,955925.0,0.19061316051844468,4059075.0
2026-06-01 06:52:13,2022,937256,Em execução,1100155,OURO PRETO DO OESTE,RO,Programa Calha Norte,1211,4960589.0,2180030.15,0.4394700205963445,2780558.85
2026-06-01 06:52:13,2022,937257,Em execução,1304302,URUCARÁ,AM,Programa Calha Norte,1211,1510000.0,1403381.43,0.9293916754966887,106618.57000000007
2026-06-01 06:52:13,2022,937258,Em execução,1200344,MANOEL URBANO,AC,Programa Calha Norte,1211,1001100.0,98448.47,0.09834029567475777,902651.53
2026-06-01 06:52:13,2022,937259,Em execução,1709302,GUARAÍ,TO,Programa Calha Norte,1211,1002000.0,0.0,0.0,1002000.0
2026-06-01 06:52:13,2022,937262,Prestação de Contas em Análise,1100098,ESPIGÃO D'OESTE,RO,Programa Calha Norte,1211,621317.0,421372.39,0.678192275440717,199944.61
2026-06-01 06:52:13,2022,937336,Em execução,1600808,VITÓRIA DO JARI,AP,Programa Calha Norte,1211,2010000.0,2000065.56,0.9950574925373135,9934.439999999944
2026-06-01 06:52:13,2022,937337,Em execução,1700707,ALVORADA,TO,Programa Calha Norte,1211,3305321.0,0.0,0.0,3305321.0
2026-06-01 06:52:13,2022,937338,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,20400000.0,0.0,0.0,20400000.0
2026-06-01 06:52:13,2022,937341,Em execução,1400472,RORAINÓPOLIS,RR,Programa Calha Norte,1211,18818900.0,16097916.72,0.8554122036888447,2720983.2799999993
2026-06-01 06:52:13,2022,937342,Em execução,1100254,PRESIDENTE MÉDICI,RO,Programa Calha Norte,1211,801000.0,562865.13,0.7027030337078651,238134.87
2026-06-01 06:52:13,2022,937344,Em execução,1400027,AMAJARI,RR,Programa Calha Norte,1211,4020000.0,2269944.59,0.5646628333333333,1750055.4100000001
2026-06-01 06:52:13,2022,937346,Em execução,1600600,SANTANA,AP,Programa Calha Norte,1211,1080000.0,0.0,0.0,1080000.0
2026-06-01 06:52:13,2022,937347,Prestação de Contas em Análise,1101435,NOVA UNIÃO,RO,Programa Calha Norte,1211,1306000.0,1124552.53,0.8610662557427259,181447.46999999997
2026-06-01 06:52:13,2022,937375,Em execução,1100098,ESPIGÃO D'OESTE,RO,Programa Calha Norte,1211,822221.0,392518.3,0.4773878312521816,429702.7
2026-06-01 06:52:13,2022,937378,Em execução,1400472,RORAINÓPOLIS,RR,Programa Calha Norte,1211,10020000.0,9191368.67,0.9173022624750499,828631.3300000001
2026-06-01 06:52:13,2022,937380,Em execução,1301704,HUMAITÁ,AM,Programa Calha Norte,1211,309000.0,0.0,0.0,309000.0
2026-06-01 06:52:13,2022,937381,Prestação de Contas em Análise,1200351,MARECHAL THAUMATURGO,AC,Programa Calha Norte,1211,901000.0,876478.28,0.972783884572697,24521.719999999972
2026-06-01 06:52:13,2022,937382,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,4005000.0,0.0,0.0,4005000.0
2026-06-01 06:52:13,2022,937410,Em execução,1302603,MANAUS,AM,Programa Calha Norte,1211,820000.0,0.0,0.0,820000.0
2026-06-01 06:52:13,2022,937411,Em execução,1600253,ITAUBAL,AP,Programa Calha Norte,1211,10020000.0,8221004.890000001,0.8204595698602795,1798995.1099999994
2026-06-01 06:52:13,2022,937412,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,3004000.0,2313867.26,0.7702620705725698,690132.7400000002
2026-06-01 06:52:13,2022,937413,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,4005000.0,2274171.9299999997,0.5678331910112359,1730828.0700000003
2026-06-01 06:52:13,2022,937414,Prestação de Contas em Análise,1303304,NOVO ARIPUANÃ,AM,Programa Calha Norte,1211,586000.0,569387.05,0.9716502559726963,16612.949999999953
2026-06-01 06:52:13,2022,937418,Em execução,1400472,RORAINÓPOLIS,RR,Programa Calha Norte,1211,2216748.0,0.0,0.0,2216748.0
2026-06-01 06:52:13,2022,937419,Prestação de Contas Iniciada Por Antecipação,1400282,IRACEMA,RR,Programa Calha Norte,1211,4814400.0,4614533.609999999,0.9584857116151544,199866.3900000006
2026-06-01 06:52:13,2022,937420,Em execução,1400506,SÃO JOÃO DA BALIZA,RR,Programa Calha Norte,1211,4805000.0,2719548.95,0.5659831321540063,2085451.0499999998
2026-06-01 06:52:13,2022,937422,Em execução,1100122,JI-PARANÁ,RO,Programa Calha Norte,1211,5000000.0,0.0,0.0,5000000.0
2026-06-01 06:52:13,2022,937423,Em execução,1400175,CANTÁ,RR,Programa Calha Norte,1211,2741000.0,0.0,0.0,2741000.0
2026-06-01 06:52:13,2022,937424,Em execução,1500404,ALENQUER,PA,Programa Calha Norte,1211,2214539.0,0.0,0.0,2214539.0
2026-06-01 06:52:13,2022,937435,Em execução,1303700,SANTO ANTÔNIO DO IÇÁ,AM,Programa Calha Norte,1211,354900.0,0.0,0.0,354900.0
2026-06-01 06:52:13,2022,937440,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,3504000.0,2541861.15,0.7254169948630137,962138.8500000001
2026-06-01 06:52:13,2022,937442,Em execução,1600204,CALÇOENE,AP,Programa Calha Norte,1211,12013000.0,3975673.97,0.3309476375593108,8037326.029999999
2026-06-01 06:52:13,2022,937477,Em execução,5005400,MARACAJU,MS,Programa Calha Norte,1211,2080000.0,0.0,0.0,2080000.0
2026-06-01 06:52:13,2022,937484,Em execução,1716109,PARAÍSO DO TOCANTINS,TO,Programa Calha Norte,1211,3006000.0,2441853.9499999997,0.8123266633399866,564146.0500000003
2026-06-01 06:52:13,2022,937490,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,4242000.0,0.0,0.0,4242000.0
2026-06-01 06:52:13,2022,937513,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,2525000.0,1457333.5899999999,0.5771618178217821,1067666.4100000001
2026-06-01 06:52:13,2022,937611,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,1502000.0,0.0,0.0,1502000.0
2026-06-01 06:52:13,2022,937681,Em execução,5005707,NAVIRAÍ,MS,Programa Calha Norte,1211,2085109.0,0.0,0.0,2085109.0
2026-06-01 06:52:13,2022,937697,Prestação de Contas em Análise,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,2003000.0,1919464.62,0.9582948676984524,83535.37999999989
2026-06-01 06:52:13,2022,937723,Prestação de Contas em Análise,5005608,MIRANDA,MS,Programa Calha Norte,1211,2010000.0,1814335.65,0.902654552238806,195664.3500000001
2026-06-01 06:52:13,2022,937726,Em execução,1600402,MAZAGÃO,AP,Programa Calha Norte,1211,1502000.0,1053324.47,0.7012812716378162,448675.53
2026-06-01 06:52:13,2022,937729,Em execução,1303809,SÃO GABRIEL DA CACHOEIRA,AM,Programa Calha Norte,1211,6060000.0,4741745.76,0.7824662970297029,1318254.2400000002
2026-06-01 06:52:13,2022,937798,Prestação de Contas em Análise,5005202,LADÁRIO,MS,Programa Calha Norte,1211,3005000.0,2697687.68,0.8977330049916806,307312.31999999983
2026-06-01 06:52:13,2022,937801,Em execução,5004502,ITAPORÃ,MS,Programa Calha Norte,1211,2004000.0,376309.74,0.18777931137724552,1627690.26
2026-06-01 06:52:13,2022,937822,Em execução,1301951,ITAMARATI,AM,Programa Calha Norte,1211,6010000.0,5071281.600000001,0.8438072545757073,938718.3999999994
2026-06-01 06:52:13,2022,937824,Em execução,1709302,GUARAÍ,TO,Programa Calha Norte,1211,1005000.0,730894.36,0.7272580696517413,274105.64
2026-06-01 06:52:13,2022,937825,Prestação de Contas em Análise,1700350,ALIANÇA DO TOCANTINS,TO,Programa Calha Norte,1211,1040000.0,998472.27,0.9600694903846154,41527.72999999998
2026-06-01 06:52:13,2022,937826,Em execução,1400100,BOA VISTA,RR,Programa Calha Norte,1211,2828000.0,1631005.74,0.576734702970297,1196994.26
2026-06-01 06:52:13,2022,937827,Em execução,1721208,TOCANTINÓPOLIS,TO,Programa Calha Norte,1211,4040000.0,3974159.36,0.9837028118811881,65840.64000000013
2026-06-01 06:52:13,2022,937850,Em execução,1200427,RODRIGUES ALVES,AC,Programa Calha Norte,1211,2281000.0,320470.82,0.14049575624726,1960529.18
2026-06-01 06:52:13,2022,937852,Em execução,1300102,ANORI,AM,Programa Calha Norte,1211,2020000.0,647899.9,0.3207425247524753,1372100.1
2026-06-01 06:52:13,2022,937853,Prestação de Contas Iniciada Por Antecipação,1505106,ÓBIDOS,PA,Programa Calha Norte,1211,208695.0,208695.0,1.0,0.0
2026-06-01 06:52:13,2022,938098,Prestação de Contas Iniciada Por Antecipação,1504752,MOJUÍ DOS CAMPOS,PA,Programa Calha Norte,1211,680000.0,601000.4,0.8838241176470588,78999.59999999998
2026-06-01 06:52:13,2022,938160,Em execução,1500909,AUGUSTO CORRÊA,PA,Programa Calha Norte,1211,2405000.0,379525.82,0.15780699376299376,2025474.18
2026-06-01 06:52:13,2022,938165,Prestação de Contas em Análise,1304237,TONANTINS,AM,Programa Calha Norte,1211,3004000.0,2938686.58,0.9782578495339548,65313.419999999925
2026-06-01 06:52:13,2022,938168,Prestação de Contas em Análise,1503705,ITUPIRANGA,PA,Programa Calha Norte,1211,630284.0,598579.28,0.9496977235658847,31704.719999999972
2026-06-01 06:52:13,2022,938175,Em execução,5107925,SORRISO,MT,Programa Calha Norte,1211,15031000.0,0.0,0.0,15031000.0
2026-06-01 06:52:13,2022,938176,Prestação de Contas em Análise,1302504,MANACAPURU,AM,Programa Calha Norte,1211,30061000.0,29973342.82,0.9970840231529224,87657.1799999997
2026-06-01 06:52:13,2022,938180,Em execução,1400027,AMAJARI,RR,Programa Calha Norte,1211,6506550.0,3761118.39,0.5780511008137954,2745431.61
2026-06-01 06:52:13,2022,938187,Em execução,5103403,CUIABÁ,MT,Programa Calha Norte,1211,9105047.0,3065940.48,0.3367297807468759,6039106.52
2026-06-01 06:52:13,2022,938188,Em execução,1721000,PALMAS,TO,Programa Calha Norte,1211,2002050.0,1399600.8,0.6990838390649584,602449.2
2026-06-01 06:52:13,2022,938195,Em execução,1200401,RIO BRANCO,AC,Programa Calha Norte,1211,2004010.0,511801.72,0.2553888054450826,1492208.28
2026-06-01 06:52:13,2022,938204,Em execução,1300102,ANORI,AM,Programa Calha Norte,1211,2020000.0,1452418.23,0.7190189257425742,567581.77
